id,key,value,type
1854878992,highway,turning_circle,regular
1854995988,highway,turning_circle,regular
1855025287,highway,turning_circle,regular
1855959796,source,GPS survey,regular
1856288902,highway,turning_circle,regular
1856289400,highway,turning_circle,regular
1856453727,barrier,bollard,regular
1857814327,highway,crossing,regular
1858238017,bicycle,dismount,regular
1858238017,crossing,uncontrolled,regular
1858238017,crossing_ref,zebra,regular
1858238017,highway,crossing,regular
1858263028,highway,turning_circle,regular
1858316992,highway,turning_circle,regular
1859675796,landmark,statue`,regular
1859973302,highway,turning_circle,regular
1859973302,source,Bing,regular
1859973327,highway,turning_circle,regular
1859973327,source,Bing,regular
1861262290,highway,turning_circle,regular
1862527723,highway,crossing,regular
1864214638,highway,turning_circle,regular
1864815382,power,tower,regular
1864815382,source,Bing,regular
1866574307,highway,turning_circle,regular
1867123756,highway,turning_circle,regular
1867142027,leisure,slipway,regular
1867142027,name,Launching Ramp,regular
1869241669,source,Bing,regular
1869432778,highway,turning_circle,regular
1869903232,source,GPS survey,regular
1870006572,highway,traffic_signals,regular
1871335543,highway,turning_circle,regular
1871335543,source,Bing,regular
1872154197,housenumber,13,addr
1872180815,housenumber,53,addr
1872180815,street,Thomas Mitchell Drive,addr
1872273740,highway,traffic_signals,regular
1872283248,highway,turning_circle,regular
1872305116,highway,turning_circle,regular
1872466845,housenumber,3,addr
1872466845,street,Silverleaf Row,addr
1873078261,highway,turning_circle,regular
1880640790,highway,traffic_signals,regular
1883051556,railway,buffer_stop,regular
1885236089,tourism,viewpoint,regular
1886095363,barrier,gate,regular
1886240876,name,Newtown,regular
1886240876,operator,CityRail,regular
1886240876,public_transport,station,regular
1886240876,railway,station,regular
1886240876,source,bing,regular
1886255315,name,Narwee,regular
1886255315,operator,Sydney Trains,regular
1886255315,public_transport,station,regular
1886255315,railway,station,regular
1886255315,source,bing,regular
1886265359,name,Guildford,regular
1886265359,operator,CityRail,regular
1886265359,public_transport,station,regular
1886265359,railway,station,regular
1886265359,source,bing,regular
1893124564,name,Coles,regular
1893124564,shop,supermarket,regular
1893788190,amenity,kindergarten,regular
1893788190,name,Little Dove,regular
1894051986,power,pole,regular
1894113989,power,pole,regular
1894137414,power,pole,regular
1894145744,power,pole,regular
1894156689,power,pole,regular
1894186719,power,pole,regular
1894206940,power,pole,regular
1894327023,city,Glebe,addr
1894327023,housenumber,53-55,addr
1894327023,street,Glebe Point Road,addr
1894327023,amenity,cafe,regular
1894327023,name,The Wedge Espresso,regular
1897607629,housenumber,210,addr
1897607629,street,Belgrave Esplanade,addr
1899894035,power,pole,regular
1900396983,name,Macquarie Park,regular
1900396983,railway,subway_entrance,regular
1909513645,amenity,parking,regular
1909513645,capacity,35,regular
1909513645,parking,surface,regular
1912639300,housenumber,407,addr
1912639300,street,Elizabeth Street,addr
1912639300,source,Collected via KeypadMapper,regular
1912639337,housenumber,517,addr
1912639337,street,Elizabeth Street,addr
1912639337,source,Collected via KeypadMapper,regular
1912640845,housenumber,132,addr
1912640845,street,Devonshire Street,addr
1912640845,source,Collected via KeypadMapper,regular
1912642741,housenumber,234,addr
1912642741,street,George Street,addr
1912642741,source,Collected via KeypadMapper,regular
1912642773,housenumber,468,addr
1912642773,street,George Street,addr
1912642773,source,Collected via KeypadMapper,regular
1912642803,housenumber,710,addr
1912642803,street,George Street,addr
1912642803,source,Collected via KeypadMapper,regular
1912783652,amenity,library,regular
1912796216,amenity,fire_station,regular
1924371997,amenity,place_of_worship,regular
1924371997,denomination,uniting,regular
1924371997,name,St David's Uniting Church,regular
1924371997,religion,christian,regular
1925586084,railway,buffer_stop,regular
1929033181,amenity,bicycle_parking,regular
1929033181,capacity,3,regular
1930063229,bicycle,yes,regular
1930063229,crossing,traffic_signals,regular
1930063229,highway,crossing,regular
1941652129,amenity,waste_basket,regular
1941652154,bicycle,yes,regular
1941652154,crossing,traffic_signals,regular
1941652154,crossing_ref,toucan,regular
1941652154,highway,crossing,regular
1946846332,highway,traffic_signals,regular
1959657560,highway,bus_stop,regular
1959657560,lines,303,regular
1959706034,highway,bus_stop,regular
1959706034,local_ref,Riverwood Community Centre,regular
1971246244,highway,bus_stop,regular
1971246244,local_ref,2150369,regular
1971246244,name,Lennox Bridge,regular
1971246244,source,survey,regular
1971268162,highway,bus_stop,regular
1971423581,amenity,school,regular
1971423581,website,http://www.redeemer.nsw.edu.au/,contact
1971423581,name,Redeemer Baptist School,regular
1974543161,amenity,fuel,regular
1974543161,brand,Woolworths,regular
1974543161,diesel,yes,fuel
1974543161,e10,yes,fuel
1974543161,name,Woolworths Petrol Marsfield,regular
1974543161,operator,Woolworths,regular
1974543221,city,North Ryde,addr
1974543221,housenumber,138a,addr
1974543221,postcode,2113,addr
1974543221,street,Coxs Road,addr
1974543221,name,Lush Hair,regular
1974543221,phone,(02) 9878 0011,regular
1974543221,shop,hairdresser,regular
1974699927,amenity,pharmacy,regular
1974699927,designation,Chemist,regular
1974699927,dispensing,yes,regular
1974699927,name,Chemist,regular
1974699927,source,Personal knowledge,regular
1977411672,amenity,shelter,regular
1980628950,highway,bus_stop,regular
1980628950,local_ref,2121 11,regular
1980628950,name,Epping Interchange,regular
1980628950,source,survey,regular
1980633270,highway,bus_stop,regular
1980633270,name,Macquarie Centre Stand B,regular
1980642818,highway,bus_stop,regular
1980642818,local_ref,2118 40,regular
1980642818,name,Carlingford Station,regular
1980642818,source,survey,regular
1980646529,highway,bus_stop,regular
1980646529,local_ref,2117 145,regular
1980675872,highway,bus_stop,regular
1985391377,barrier,gate,regular
1986159141,amenity,bicycle_parking,regular
1986159141,source,survey,regular
1987965769,source,GPS survey,regular
1992174972,barrier,gate,regular
1992174972,bicycle,yes,regular
1992174972,foot,yes,regular
1992174972,motorcar,yes,regular
1992275308,bench,no,regular
1992275308,highway,bus_stop,regular
1992275308,shelter,no,regular
1992275308,source,GPS survey,regular
1992275308,tactile_paving,no,regular
1998026486,amenity,parking,regular
1998713249,source,GPS survey,regular
1998713274,source,GPS survey,regular
1998713299,source,GPS survey,regular
1998713324,source,GPS survey,regular
1998713349,source,GPS survey,regular
1998713398,source,GPS survey,regular
1998713451,source,GPS survey,regular
1998713505,source,GPS survey,regular
1998734999,source,GPS survey,regular
1998750747,source,GPS survey,regular
1999597092,source,GPS survey,regular
1999597117,source,GPS survey,regular
1999597142,source,GPS survey,regular
2003842269,highway,turning_circle,regular
2007176655,leisure,playground,regular
2007176655,source,Bing,regular
2007197036,highway,crossing,regular
2017504965,name,Favourite Cycles,regular
2017504965,shop,bicycle,regular
2019198067,leisure,playground,regular
2019456481,housenumber,2C,addr
2019456481,postcode,2122,addr
2019456481,street,Corunna Road,addr
2019456481,amenity,fast_food,regular
2019456481,cuisine,seafood,regular
2045022284,amenity,bicycle_parking,regular
2045022284,source,survey,regular
2045059223,amenity,bicycle_parking,regular
2045059223,source,survey,regular
2045345871,amenity,fuel,regular
2045345871,brand,Shell,regular
2045345871,e10,yes,fuel
2045345871,name,Coles Express,regular
2045345871,operator,Coles,regular
2051194668,highway,traffic_signals,regular
2053893778,highway,bus_stop,regular
2059394311,amenity,telephone,regular
2059418014,highway,bus_stop,regular
2071355945,highway,traffic_signals,regular
2072369638,highway,turning_circle,regular
2072559633,amenity,kindergarten,regular
2072559633,name,Amigoss Preschool and Long Day Care,regular
2085407321,amenity,shelter,regular
2085407321,source,survey,regular
2103671318,amenity,bench,regular
2103671318,backrest,yes,regular
2103671318,colour,brown,regular
2103671318,material,wood,regular
2103671318,seats,4,regular
2103671318,source,GPS survey,regular
2113239689,bus,yes,regular
2113239689,highway,bus_stop,regular
2113239689,operator,Transdev,regular
2113239689,public_transport,stop_position,regular
2113239689,source,GPS survey,regular
2115104778,amenity,cinema,regular
2115104778,name,Orpheum Cinema,regular
2115185401,source,GPS survey,regular
2115186804,source,GPS survey,regular
2115186829,source,GPS survey,regular
2115191817,source,GPS survey,regular
2117205409,source,GPS survey,regular
2117205434,source,GPS survey,regular
2118913095,leisure,dog_park,regular
2130285444,highway,turning_circle,regular
2130503471,amenity,car_rental,regular
2130503471,brand,Thrifty,regular
2130503471,name,Thrifty,regular
2130503471,operator,Thrifty,regular
2130503471,source,voice,regular
2131830394,fixme,needs survey,regular
2135532735,source,GPS survey,regular
2135532761,source,GPS survey,regular
2135532786,source,GPS survey,regular
2135532811,source,GPS survey,regular
2136805454,highway,bus_stop,regular
2136836201,barrier,gate,regular
2136836201,foot,yes,regular
2136836201,source,GPS survey,regular
2138462533,noexit,yes,regular
2138678427,amenity,restaurant,regular
2138678427,cuisine,indian,regular
2138678427,note,done from memory,regular
2138678427,source,local_knowledge,regular
2138793315,city,Padstow,addr
2138793315,postcode,2211,addr
2138793315,amenity,restaurant,regular
2138793315,cuisine,thai,regular
2138793315,name,Doytao Thai,regular
2138793315,source,survey,regular
2138793315,wifi,no,regular
2139757571,amenity,dentist,regular
2139757571,name,Padstow Ideal Dental,regular
2139757571,source,local_knowledge,regular
2139774307,housenumber,188,addr
2139774307,postcode,2065,addr
2139774307,street,Pacific Highway,addr
2139774307,name,Jaycar,regular
2139774307,shop,electronics,regular
2141091423,housenumber,3a,addr
2141091423,street,Padstow Parade,addr
2141091423,name,Vanessa Nails,regular
2141091423,phone,+61 2 97719389,regular
2141091423,shop,beauty,regular
2141091423,source,survey,regular
2141119879,city,Padstow,addr
2141119879,postcode,2211,addr
2141119879,street,Padstow Parade,addr
2141119879,name,Panificio Italiano,regular
2141119879,shop,deli,regular
2141119879,source,survey,regular
2142234017,amenity,waste_basket,regular
2143886987,housenumber,9,addr
2143886987,street,Corination,addr
2143886987,source,survey,regular
2144956363,amenity,bench,regular
2144956363,backrest,no,regular
2144956363,colour,gray,regular
2144956363,material,metal,regular
2144956363,seats,5,regular
2144956388,barrier,gate,regular
2144956388,foot,yes,regular
2144956388,source,GPS survey,regular
2144956413,barrier,gate,regular
2144956413,foot,yes,regular
2145220516,housenumber,229,addr
2145220516,street,Pacific Highway,addr
2145220516,source,survey,regular
2146439844,housenumber,97,addr
2146439844,street,Galston Road,addr
2146439844,source,survey,regular
2148441587,highway,turning_circle,regular
2149782479,bus,yes,regular
2149782479,public_transport,stop_position,regular
2149782479,source,survey,regular
2155577878,leisure,sports_centre,regular
2155577878,name,Mosman Bowling Club,regular
2156879871,bench,no,regular
2156879871,highway,bus_stop,regular
2156879871,shelter,no,regular
2156879871,source,GPS survey,regular
2156879871,tactile_paving,no,regular
2158315881,leisure,playground,regular
2163649382,amenity,pub,regular
2163649382,name,The Moorebank Hotel,regular
2163772215,name,3205,regular
2163772215,power,sub_station,regular
2163772215,source,GPS survey,regular
2170243950,amenity,parking,regular
2174336041,amenity,cafe,regular
2174686978,amenity,parking,regular
2174686978,source,local_knowledge,regular
2176193334,area,yes,regular
2176193435,area,yes,regular
2176193534,area,yes,regular
2176193622,area,yes,regular
2176193723,area,yes,regular
2176193825,area,yes,regular
2176193896,area,yes,regular
2176193997,area,yes,regular
2176194100,area,yes,regular
2176194135,area,yes,regular
2176194201,area,yes,regular
2176194265,area,yes,regular
2176194300,area,yes,regular
2176204981,area,yes,regular
2177186068,amenity,swimming_pool,regular
2177186068,sport,swimming,regular
2178006730,source,GPS survey,regular
2178006755,source,GPS survey,regular
2178006780,source,GPS survey,regular
2178006805,amenity,shelter,regular
2178006805,shelter_type,picnic_shelter,regular
2178006805,source,GPS survey,regular
2178006830,amenity,bench,regular
2178006830,backrest,yes,regular
2178006830,colour,brown,regular
2178006830,material,wood,regular
2178006830,seats,4,regular
2178006830,source,GPS survey,regular
2178006855,name,5297,regular
2178006855,power,sub_station,regular
2178006855,source,GPS survey,regular
2179162255,name,Target,regular
2179162255,shop,department_store,regular
2184854359,highway,turning_circle,regular
2189149284,highway,crossing,regular
2189149309,highway,crossing,regular
2189149309,source,Bing,regular
2189153444,highway,crossing,regular
2191792254,leisure,playground,regular
2191792254,source,bing,regular
2195223325,amenity,fast_food,regular
2195223325,cuisine,pizza,regular
2195223325,name,Pizza King,regular
2195223325,phone,+61298334833,regular
2195223325,source,survey,regular
2200931299,name,Myer,regular
2200931299,shop,department_store,regular
2232698701,crossing,traffic_signals,regular
2232698701,highway,crossing,regular
2254731198,highway,bus_stop,regular
2254731198,name,Kenneth Rd Near Addiscombe Rd,regular
2260079917,power,pole,regular
2260079917,ref,DU20150,regular
2260079967,power,pole,regular
2260079967,ref,DU20146,regular
2261124632,source,GPS survey,regular
2264936262,housenumber,5,addr
2264936262,street,Lilli Pilli Point Road,addr
2266582443,housenumber,141,addr
2266582443,street,Waratah Street,addr
2269238110,highway,traffic_signals,regular
2270233422,barrier,gate,regular
2270233422,foot,yes,regular
2270233422,source,GPS survey,regular
2270233448,source,GPS survey,regular
2270233473,source,GPS survey,regular
2271392565,housenumber,35,addr
2271392565,street,Kenneth Street,addr
2273318023,power,pole,regular
2273318023,source,bing,regular
2276393687,barrier,gate,regular
2276393687,foot,yes,regular
2276393687,source,GPS survey,regular
2276401956,power,pole,regular
2276401956,ref,DU20191;DU20192,regular
2276401956,source,GPS survey,regular
2276988160,power,tower,regular
2277963819,highway,traffic_signals,regular
2279068497,name,culvert,regular
2279068497,source,GPS survey,regular
2281691288,highway,crossing,regular
2285152995,highway,turning_circle,regular
2287567932,highway,traffic_signals,regular
2287579820,power,tower,regular
2290925478,housenumber,853-764,address
2290925478,street,Old Princes Highway,addr
2290925478,name,TAB,regular
2290925478,shop,betting,regular
2293201859,name,Playgroup,regular
2294152333,power,pole,regular
2294152333,ref,DU0211,regular
2294152333,source,GPS survey,regular
2294186785,source,ABS2011-data.gov.au,regular
2294186835,source,ABS2011-data.gov.au,regular
2295393998,source,ABS2011-data.gov.au;bing;interpolation,regular
2295394088,source,ABS2011-data.gov.au;bing;interpolation,regular
2296847308,source,ABS2011-data.gov.au,regular
2296847366,source,ABS2011-data.gov.au,regular
2296847411,source,ABS2011-data.gov.au,regular
2296847585,source,ABS2011-data.gov.au,regular
2296896663,source,ABS2011-data.gov.au,regular
2296896688,source,ABS2011-data.gov.au,regular
2296896713,source,ABS2011-data.gov.au,regular
2296896738,source,ABS2011-data.gov.au,regular
2296896763,source,ABS2011-data.gov.au,regular
2296896793,source,ABS2011-data.gov.au,regular
2296896844,source,ABS2011-data.gov.au,regular
2296896873,source,ABS2011-data.gov.au,regular
2296896898,source,ABS2011-data.gov.au,regular
2296896923,source,ABS2011-data.gov.au,regular
2296896948,source,ABS2011-data.gov.au,regular
2296896973,source,ABS2011-data.gov.au,regular
2296896998,source,ABS2011-data.gov.au,regular
2296897023,source,ABS2011-data.gov.au,regular
2296897048,source,ABS2011-data.gov.au,regular
2296897073,source,ABS2011-data.gov.au,regular
2296897098,source,ABS2011-data.gov.au,regular
2296927922,highway,crossing,regular
2296983782,amenity,bank,regular
2296983782,atm,yes,regular
2296983782,name,Commonwealth Bank of Australia,regular
2298936698,housenumber,476,addr
2303042569,access,no,regular
2303042569,barrier,gate,regular
2304415127,amenity,cafe,regular
2304415127,name,Cafe Isar,regular
2310754088,historic,archaeological_site,regular
2310754088,name,former boatshed site,regular
2310888472,housenumber,25,addr
2310888472,street,Kenneth Street,addr
2317825725,bench,no,regular
2317825725,highway,bus_stop,regular
2317825725,shelter,no,regular
2317825725,source,GPS survey,regular
2317825725,tactile_paving,no,regular
2317825775,barrier,gate,regular
2317825775,motorcar,yes,regular
2319236963,amenity,pharmacy,regular
2319236963,name,Beverly Hills Pharmacy,regular
2322771635,highway,traffic_signals,regular
2325156321,traffic_calming,bump,regular
2328926562,housenumber,111,addr
2328926562,street,Gallipoli Street,addr
2328926562,amenity,childcare,regular
2328926562,image,http://osm.stayneutral.com/1370039246.jpg,regular
2328926562,name,Kids Cubby Kindy,regular
2330493969,crossing,uncontrolled,regular
2330493969,highway,crossing,regular
2330509922,leisure,marina,regular
2332346495,highway,traffic_signals,regular
2332727455,amenity,waste_basket,regular
2332727455,source,GPS survey,regular
2332727564,barrier,gate,regular
2332727564,foot,yes,regular
2332727564,source,GPS survey,regular
2332747015,source,ABS2011-data.gov.au;bing,regular
2332747040,source,ABS2011-data.gov.au;bing,regular
2334195989,highway,turning_circle,regular
2334927276,amenity,parking,regular
2336993591,crossing,uncontrolled,regular
2336993591,highway,crossing,regular
2337790415,highway,crossing,regular
2337790440,highway,traffic_sign,regular
2337790440,traffic_sign,AU:No_Through_Road,regular
2341532420,barrier,cycle_barrier,regular
2342687325,highway,traffic_signals,regular
2346772875,housenumber,7,addr
2347231080,housenumber,22,addr
2347231080,source,extrapolation,regular
2347245108,housenumber,601A,addr
2347245108,postcode,2079,addr
2347245108,street,Pacific Hwy,addr
2347245108,designation,Alcohol shop,regular
2347245108,name,Liquorland Mount Colah,regular
2347245108,shop,alcohol,regular
2350754449,housenumber,1,addr
2351759861,housenumber,21,addr
2351762160,highway,bus_stop,regular
2352000537,housenumber,18,addr
2352000537,street,Clementine Street,addr
2352000537,image,http://osm.stayneutral.com/1370649782.1.jpg,regular
2352000537,source,survey,regular
2352012122,housenumber,28,addr
2352012122,street,Parklea Drive,addr
2352012122,source,survey,regular
2352029446,housenumber,17,addr
2352029446,street,Tangerine Drive,addr
2352029446,source,survey,regular
2354052581,housenumber,121,addr
2354390546,housename,Bosch Lecture Theatre,addr
2354390546,street,Western Avenue,addr
2354390546,building,school,regular
2354390546,name,Bosch Lecture Theatre,regular
2354401698,housenumber,2,addr
2355431513,housenumber,1154,addr
2355585733,amenity,drinking_water,regular
2355599908,highway,traffic_signals,regular
2356707617,highway,turning_circle,regular
2358141598,barrier,gate,regular
2358141598,foot,yes,regular
2358141598,source,GPS survey,regular
2358141698,highway,turning_circle,regular
2358141698,source,GPS survey,regular
2366460384,barrier,gate,regular
2366460384,source,bing,regular
2376760952,name,Coal Seam Gas Well,regular
2376760952,power,generator,regular
2376760952,power_source,gas,regular
2385316862,housenumber,68,addr
2386873696,highway,crossing,regular
2386873846,highway,crossing,regular
2390154108,housenumber,44-54,addr
2390154108,name,Hoya Lens Australia,regular
2394947850,highway,traffic_sign,regular
2394947850,image,http://osm.stayneutral.com/1373761374.jpg,regular
2394947850,maxspeed,50,regular
2394947850,traffic_sign,maxspeed,regular
2397155836,housenumber,108,addr
2397155836,street,Ninth Avenue,addr
2397155836,image,http://osm.stayneutral.com/1373761570.jpg,regular
2397155836,addr,survey,source
2402314096,barrier,gate,regular
2402314096,foot,yes,regular
2402314096,source,GPS survey,regular
2404578892,highway,bus_stop,regular
2404578892,name,Windsor Road opposite Roxborough Park Road,regular
2404616888,highway,bus_stop,regular
2404616888,name,Rouse Hill Town Centre,regular
2404616888,source,survey,regular
2405016825,highway,bus_stop,regular
2405016825,name,Windsor Road opposite Coronation Road,regular
2405016825,source,survey,regular
2406527807,bench,no,regular
2406527807,highway,bus_stop,regular
2406527807,shelter,no,regular
2406527807,source,GPS survey,regular
2406527807,tactile_paving,no,regular
2412508012,barrier,gate,regular
2423679465,amenity,fuel,regular
2423679465,name,BP,regular
2423679465,operator,BP,regular
2423724791,highway,turning_circle,regular
2426083742,name,White Triangle Point,regular
2426083742,tourism,viewpoint,regular
2429903394,highway,bus_stop,regular
2429903394,ref,215383,regular
2429957251,highway,bus_stop,regular
2429957279,highway,bus_stop,regular
2432032354,amenity,parking,regular
2432219454,highway,bus_stop,regular
2432219454,local_ref,215427,regular
2432219454,name,Showground Road near Carrington Road,regular
2432232223,highway,bus_stop,regular
2432263196,highway,bus_stop,regular
2432263221,highway,bus_stop,regular
2432263221,name,Cook Street opposite Reppan Avenue,regular
2433178419,highway,bus_stop,regular
2433178419,name,Churchill Drive near Willmott Avenue,regular
2433188641,highway,bus_stop,regular
2433188641,name,Roxborough Park Road near Talisman Avenue,regular
2433689742,highway,bus_stop,regular
2433689742,name,Watkins Road near George best Crescent,regular
2433689818,highway,bus_stop,regular
2433689818,name,Middleton Avenue near Carrington Road,regular
2434046604,highway,bus_stop,regular
2434046604,name,Foveaux Street / Terry Street,regular
2434575171,amenity,restaurant,regular
2434575171,cuisine,pizza,regular
2434575171,name,Pizza Hut,regular
2435038155,crossing,toucan,regular
2435908057,highway,bus_stop,regular
2435991025,highway,bus_stop,regular
2435998415,highway,bus_stop,regular
2436016332,highway,bus_stop,regular
2436016370,highway,bus_stop,regular
2439891713,highway,crossing,regular
2441199652,housenumber,42,addr
2441199652,street,Newman Street,addr
2441199652,image,http://osm.stayneutral.com/1377925662.1.jpg,regular
2443805444,sport,baseball,regular
2443812917,highway,traffic_signals,regular
2448706388,housenumber,11,addr
2448706388,building,residential,regular
2449108745,amenity,fast_food,regular
2449108745,name,Chiack-a-licious,regular
2455349767,name,Tempe,regular
2455349767,place,suburb,regular
2455349767,location,estimation,source
2458958775,highway,bus_stop,regular
2458958775,source,survey,regular
2458958800,highway,bus_stop,regular
2458958800,source,survey,regular
2458992872,highway,bus_stop,regular
2458992872,source,survey,regular
2458997295,highway,bus_stop,regular
2458997295,source,survey,regular
2459150678,highway,bus_stop,regular
2459150678,source,survey,regular
2459183881,highway,bus_stop,regular
2459183881,local_ref,2126152,regular
2459183881,name,Darlington Drive,regular
2459183881,source,survey,regular
2459988262,highway,bus_stop,regular
2459988262,source,survey,regular
2466140554,amenity,bbq,regular
2466140579,amenity,bbq,regular
2468609141,leisure,playground,regular
2472085422,amenity,parking,regular
2473493451,highway,traffic_signals,regular
2490540049,city,Wentworthville,addr
2490540049,housenumber,78,addr
2490540049,postcode,2145,addr
2490540049,street,Station St,addr
2490540049,name,Udaya Spice,regular
2490540049,phone,+61 2 9688 3954,regular
2490540049,shop,supermarket,regular
2490540049,wheelchair,limited,regular
2493382909,amenity,fast_food,regular
2493382909,cuisine,pizza,regular
2493382909,name,Domino's,regular
2493382909,source,survey,regular
2494199764,amenity,place_of_worship,regular
2494199764,building,church,regular
2494199764,religion,christian,regular
2494219660,building,residential,regular
2494219660,levels,3,building
2496114836,amenity,toilets,regular
2496114836,diaper,yes,regular
2496114836,fee,yes,regular
2496114836,female,yes,regular
2496114836,male,yes,regular
2496114836,wheelchair,yes,regular
2508132669,highway,turning_circle,regular
2522950189,highway,bus_stop,regular
2522950189,local_ref,204718,regular
2524208130,amenity,cafe,regular
2524208130,name,Guylian,regular
2524906983,highway,bus_stop,regular
2524906983,local_ref,211639,regular
2524906983,name,Myrtle Street,regular
2524931843,highway,bus_stop,regular
2524931843,local_ref,211224,regular
2524931843,source,survey,regular
2534784826,crossing,uncontrolled,regular
2534784826,highway,crossing,regular
2537701409,highway,bus_stop,regular
2537701409,source,survey,regular
2537701513,highway,bus_stop,regular
2537701513,source,survey,regular
2537723886,amenity,post_box,regular
2545467613,highway,traffic_signals,regular
2546376553,natural,tree,regular
2546376553,type,palm,regular
2546391062,name,Coles Waterloo,regular
2546391062,shop,supermarket,regular
2548269177,highway,bus_stop,regular
2555092655,highway,turning_circle,regular
2558096203,crossing,unmarked,regular
2558096203,highway,crossing,regular
2558292693,tourism,viewpoint,regular
2565658500,highway,bus_stop,regular
2565658550,highway,bus_stop,regular
2565662991,highway,bus_stop,regular
2569340674,city,Sydney,addr
2569340674,country,AU,addr
2569340674,housenumber,12,addr
2569340674,postcode,2088,addr
2569340674,street,Ryan Av.,addr
2569340772,city,Sydney,addr
2569340772,country,AU,addr
2569340772,housenumber,28,addr
2569340772,postcode,2088,addr
2569340772,street,Lower Almora St.,addr
2569340866,city,Sydney,addr
2569340866,country,AU,addr
2569340866,housenumber,65,addr
2569340866,postcode,2088,addr
2569340866,street,Mandolong Road,addr
2573332201,amenity,post_box,regular
2573332201,operator,Australia Post,regular
2573332201,source,survey,regular
2573959531,amenity,fuel,regular
2573959531,name,Coles Express,regular
2573959531,source,voice,regular
2573959930,noexit,yes,regular
2575301576,natural,tree,regular
2575301576,type,conifer,regular
2575316421,natural,tree,regular
2575316421,type,conifer,regular
2575319348,natural,tree,regular
2575319348,type,broad_leaved,regular
2576583762,natural,tree,regular
2576583762,type,conifer,regular
2576585379,natural,tree,regular
2576585379,type,broad_leaved,regular
2579040003,amenity,post_office,regular
2579040003,name,Epping,regular
2581828762,natural,tree,regular
2581828762,type,palm,regular
2584319317,natural,tree,regular
2584319317,type,broad_leaved,regular
